,id,type,location_name,groups,price,area,under_valued,over_valued,normal
2793,1509362,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,945000,246.0,1,0,0
2794,1509369,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,940000,246.0,1,0,0
2795,1509372,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4900000,950.0,1,0,0
2796,1509377,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2797,1509378,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2798,1509380,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2799,1509381,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2800,1509382,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2801,1509385,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2802,1509387,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,118.0,1,0,0
2803,1509408,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1200000,190.0,1,0,0
2804,1509411,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1399000,215.0,1,0,0
2805,1512061,['Quinta'],['Quinta da Marinha'],houses,4500000,810.0,1,0,0
2806,1512063,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4950000,725.0,1,0,0
2807,1512114,['Moradia'],['Alenquer'],houses,208000,268.0,1,0,0
2808,1512120,['Moradia'],['ALENQUER'],houses,79000,116.0,1,0,0
2809,1512123,"['Moradia', 'quinta']",['quinta da Marinha'],houses,0,290.0,None,None,None
2810,1512124,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,815.0,None,None,None
2811,1512694,[],['Nagüeles'],[],375000,0.0,None,None,None
2812,1512708,['Penthouse'],['Nagüeles'],apartment,320000,207.0,0,0,1
2813,1512757,"['Apartment', 'Penthouse']",['Nagüeles'],apartment,320000,207.0,0,0,1
2814,1512786,[],['Nagüeles'],[],375000,0.0,None,None,None
2815,1513472,['Quinta'],['Quinta da Marinha'],houses,4500000,810.0,1,0,0
2816,1513474,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4950000,725.0,1,0,0
2817,1513490,"['Moradia', 'quinta']",['quinta da Marinha'],houses,0,290.0,None,None,None
2818,1513491,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,815.0,None,None,None
2819,1513704,['apartment'],"['Golden Mile', 'Nagüeles']",apartment,0,110.0,None,None,None
2820,1515279,['Apartment'],['Nagüeles'],apartment,320000,207.0,0,0,1
2821,1515282,[],['Nagüeles'],[],375000,0.0,None,None,None
2822,1515597,['Moradia'],['Alenquer'],houses,99990,90.0,1,0,0
2823,1517515,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2824,1519321,"['DUPLEX', 'QUINTA']",['QUINTA DA MARINHA'],apartment,0,150.0,None,None,None
2825,1519906,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2826,1520846,['Quinta'],['Quinta da Marinha'],houses,4500000,440.0,0,0,1
2827,1521595,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2828,1521643,[],['Nagüeles'],[],499000,0.0,None,None,None
2829,1522596,['Villa'],['Nagüeles'],houses,840000,471.0,1,0,0
2830,1522728,['Quinta'],['Quinta da Marinha'],houses,4500000,440.0,0,0,1
2831,1522811,[],['Nagüeles'],[],499000,0.0,None,None,None
2832,1523779,[],['Nagüeles'],[],499000,0.0,None,None,None
2833,1523795,['Villa'],['Nagüeles'],houses,840000,471.0,1,0,0
2834,1524609,['Villa'],['Nagüeles'],houses,840000,471.0,1,0,0
2835,1526358,['apartment'],['Golden Mile'],apartment,725000,173.0,0,0,1
2836,1526573,['Villa'],['Nagüeles'],houses,840000,471.0,1,0,0
2837,1526628,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2838,1528774,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,119.0,1,0,0
2839,1528776,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,119.0,1,0,0
2840,1528778,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,119.0,1,0,0
2841,1528783,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2700000,660.0,1,0,0
2842,1531353,"['Plot', 'Land']",['Nagüeles'],plots,370000,1226.0,0,0,1
2843,1536898,['Moradia'],['Alenquer'],houses,60000,118.0,1,0,0
2844,1540250,"['MORADIA', 'Quinta']",['Quinta da Marinha'],houses,2781900,667.0,1,0,0
2845,1540264,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,660000,125.0,1,0,0
2846,1540267,['Quinta'],['Alenquer'],houses,2350000,576.0,1,0,0
2847,1542674,['Quinta'],['Alenquer'],houses,350000,190.0,1,0,0
2848,1542842,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2250000,300.0,1,0,0
2849,1542863,"['MORADIA', 'QUINTA']",['QUINTA DA MARINHA'],houses,530000,126.0,1,0,0
2850,1542896,"['moradia', 'Quinta']",['Quinta da Marinha'],houses,2750000,2000.0,1,0,0
2851,1542912,['Quinta'],['Quinta da Marinha'],houses,3000000,842.0,1,0,0
2852,1542942,"['moradia', 'Quinta']",['Quinta da Marinha'],houses,2950000,1505.0,1,0,0
2853,1543010,['Moradia'],['Alenquer'],houses,259800,180.0,1,0,0
2854,1543249,"['villa', 'Quinta']",['Quinta da Marinha'],houses,2950000,570.1,1,0,0
2855,1543533,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,10750000,1193.86,1,0,0
2856,1544098,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4500000,812.0,1,0,0
2857,1544767,"['MORADIA', 'QUINTA']",['QUINTA DA MARINHA'],houses,2669966,675.0,1,0,0
2858,1546512,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1200000,190.0,1,0,0
2859,1546513,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1400000,215.0,1,0,0
2860,1546547,"['moradia', 'Quinta']",['Quinta da Marinha'],houses,0,900.0,None,None,None
2861,1546550,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,850.0,None,None,None
2862,1546556,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,900.0,None,None,None
2863,1547901,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2864,1550255,['Apartment'],['Nagüeles'],apartment,347300,156.0,0,0,1
2865,1551077,['Moradia'],['Alenquer'],houses,210000,474.0,1,0,0
2866,1551094,['Moradia'],['Alenquer'],houses,18000,58.0,1,0,0
2867,1551100,['Moradia'],['Alenquer'],houses,158000,176.0,1,0,0
2868,1551106,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,232.0,None,None,None
2869,1551699,['Apartment'],['Nagüeles'],apartment,245000,75.0,0,0,1
2870,1551956,['Apartment'],['Nagüeles'],apartment,245000,75.0,0,0,1
2871,1552191,"['MORADIA', 'Quinta']",['Quinta da Marinha'],houses,2781900,667.0,1,0,0
2872,1552204,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,660000,125.0,1,0,0
2873,1553027,['Apartment'],['Nagüeles'],apartment,245000,75.0,0,0,1
2874,1555087,['Moradia'],['Alenquer'],houses,208000,268.0,1,0,0
2875,1556075,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,11000000,508.0,0,0,1
2876,1558731,['Apartment'],['Nagüeles'],apartment,426000,190.0,0,0,1
2877,1558887,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2950000,570.1,1,0,0
2878,1558963,['Apartment'],['Nagüeles'],apartment,426000,190.0,0,0,1
2879,1560959,['Apartment'],['Nagüeles'],apartment,426000,190.0,0,0,1
2880,1561147,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2100000,424.0,1,0,0
2881,1561216,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,1180000,250.0,1,0,0
2882,1563718,['Quinta'],['Quinta da Marinha'],houses,4500000,810.0,1,0,0
2883,1563725,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4950000,725.0,1,0,0
2884,1563978,['Quinta'],['Alenquer'],houses,3900000,859.0,1,0,0
2885,1563979,['Quinta'],['Alenquer'],houses,3000000,2230000.0,1,0,0
2886,1563980,['Quinta'],['Alenquer'],houses,3000000,2230000.0,1,0,0
2887,1563982,['Quinta'],['Alenquer'],houses,2500000,814.0,1,0,0
2888,1563983,['Quinta'],['Alenquer'],houses,1250000,355.0,1,0,0
2889,1563984,['Quinta'],['Alenquer'],houses,1200000,430.0,1,0,0
2890,1563985,['Quinta'],['Alenquer'],houses,1000000,2230000.0,1,0,0
2891,1563986,['Quinta'],['Alenquer'],houses,995000,800.0,1,0,0
2892,1563991,['Moradia'],['Alenquer'],houses,550000,574.0,1,0,0
2893,1563993,['Moradia'],['Alenquer'],houses,456000,80000.0,1,0,0
2894,1563995,['Moradia'],['Alenquer'],houses,429000,555.0,1,0,0
2895,1563996,['Moradia'],['Alenquer'],houses,430000,509.0,1,0,0
2896,1563997,['Moradia'],['Alenquer'],houses,400000,468.0,1,0,0
2897,1563998,['Moradia'],['Alenquer'],houses,400000,719.0,1,0,0
2898,1564001,['Moradia'],['Alenquer'],houses,350000,422.0,1,0,0
2899,1564002,['Moradia'],['Alenquer'],houses,350000,291.0,1,0,0
2900,1564003,['Moradia'],['Alenquer'],houses,350000,203.0,1,0,0
2901,1564004,['Moradia'],['Alenquer'],houses,310000,165.0,1,0,0
2902,1564009,['Moradia'],['Alenquer'],houses,225000,400.0,1,0,0
2903,1564012,['Moradia'],['Alenquer'],houses,275000,240.0,1,0,0
2904,1564013,['Moradia'],['Alenquer'],houses,250000,314.0,1,0,0
2905,1564015,['Moradia'],['Alenquer'],houses,240000,345.0,1,0,0
2906,1564016,['Moradia'],['Alenquer'],houses,235000,304.0,1,0,0
2907,1564018,['Moradia'],['Alenquer'],houses,233000,213.0,1,0,0
2908,1564023,['Moradia'],['Alenquer'],houses,219000,390.0,1,0,0
2909,1565709,"['HOUSE', 'QUINTA']",['QUINTA DA MARINHA'],houses,0,0.0,None,None,None
2910,1566675,"['Villa', 'Quinta']",['Quinta da Marinha'],houses,1000000,140.0,1,0,0
2911,1566683,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1000000,140.0,1,0,0
2912,1569020,['Quinta'],['Quinta da Marinha'],houses,4500000,810.0,1,0,0
2913,1569027,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4950000,725.0,1,0,0
2914,1569222,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,0,232.0,None,None,None
2915,1570892,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,3200000,1070.77,1,0,0
2916,1573411,['Quinta'],['Alenquer'],houses,0,75.0,None,None,None
2917,1574977,['Apartment'],['Nagüeles'],apartment,350000,125.0,0,0,1
2918,1575148,"['Quinta', 'Land']",['Quinta da Marinha'],houses,3000000,0.0,0,0,1
2919,1575149,"['House', 'Quinta']",['Quinta da Marinha'],houses,2950000,570.0,1,0,0
2920,1575150,"['House', 'Quinta']",['Quinta da Marinha'],houses,2950000,500.0,1,0,0
2921,1575153,"['House', 'Quinta']",['Quinta da Marinha'],houses,2700000,457.0,1,0,0
2922,1575154,"['House', 'Quinta']",['Quinta da Marinha'],houses,2700000,490.0,1,0,0
2923,1575160,"['House', 'Quinta']",['Quinta da Marinha'],houses,2995000,405.0,1,0,0
2924,1575161,"['House', 'Quinta']",['Quinta da Marinha'],houses,1980000,392.0,1,0,0
2925,1575167,"['villa', 'Quinta']",['Quinta da Marinha'],houses,1750000,315.0,1,0,0
2926,1575172,"['House', 'Quinta']",['Quinta da Marinha'],houses,1600000,353.0,1,0,0
2927,1575176,"['House', 'Quinta']",['Quinta da Marinha'],houses,1400000,215.0,1,0,0
2928,1575202,"['House', 'Quinta']",['Quinta da Marinha'],houses,1100000,208.0,1,0,0
2929,1575204,"['House', 'Quinta']",['Quinta da Marinha'],houses,1000000,700.0,1,0,0
2930,1575234,"['House', 'Quinta']",['Quinta da Marinha'],houses,660000,0.0,0,0,1
2931,1575268,"['House', 'Quinta']",['Quinta da Marinha'],houses,475000,0.0,0,0,1
2932,1575278,"['House', 'Quinta']",['Quinta da Marinha'],houses,450000,0.0,0,0,1
2933,1575279,"['House', 'Quinta']",['Quinta da Marinha'],houses,415000,0.0,0,0,1
2934,1575300,"['House', 'Quinta']",['Quinta da Marinha'],houses,0,0.0,None,None,None
2935,1575305,"['House', 'Quinta']",['Quinta da Marinha'],houses,0,350.0,None,None,None
2936,1575307,"['House', 'Quinta']",['Quinta da Marinha'],houses,0,0.0,None,None,None
2937,1575328,"['apartment', 'Quinta']",['Quinta da Marinha'],apartment,0,0.0,None,None,None
2938,1575329,['Quinta'],['Quinta da Marinha'],houses,0,0.0,None,None,None
2939,1578116,['Apartment'],['Nagüeles'],apartment,350000,125.0,0,0,1
2940,1579848,['Apartment'],['Nagüeles'],apartment,350000,125.0,0,0,1
2941,1579851,['Apartment'],['Nagüeles'],apartment,245000,84.0,0,0,1
2942,1579869,['Villa'],['Nagüeles'],houses,700000,190.0,1,0,0
2943,1579988,['Apartment'],['Nagüeles'],apartment,245000,84.0,0,0,1
2944,1580023,['Villa'],['Nagüeles'],houses,700000,190.0,1,0,0
2945,1581427,['Apartment'],['Nagüeles'],apartment,245000,84.0,0,0,1
2946,1581446,['Villa'],['Nagüeles'],houses,700000,190.0,1,0,0
2947,1582036,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,415000,105.0,1,0,0
2948,1582037,['Quinta'],['Quinta da Marinha'],houses,478000,91.0,1,0,0
2949,1582038,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,475000,110.0,1,0,0
2950,1585347,"['Duplex', 'Quinta']",['Quinta da Marinha'],apartment,0,0.0,None,None,None
2951,1585446,['Villa'],['Nagüeles'],houses,700000,190.0,1,0,0
2952,1586264,['Quinta'],['Alenquer'],houses,1200000,1416.0,1,0,0
2953,1589639,['Apartment'],"['Golden Mile', 'Nagüeles']",apartment,240000,100.0,0,0,1
2954,1589643,['House'],"['Golden Mile', 'Nagüeles']",houses,430000,228.0,1,0,0
2955,1589649,['Villa'],"['Golden Mile', 'Nagüeles']",houses,2000000,542.0,1,0,0
2956,1589655,['Apartment'],['Golden Mile'],apartment,550000,162.0,0,0,1
2957,1594732,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2781900,495.0,1,0,0
2958,1596129,['villa'],[],houses,6900000,1050.0,1,0,0
2959,1598969,"['Duplex', 'Quinta']",['Quinta da Marinha'],apartment,1100000,229.0,0,0,1
2960,1599160,['Quinta'],['Quinta da Marinha'],houses,0,135.0,None,None,None
2961,1599690,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2781900,495.0,1,0,0
2962,1600548,['Quinta'],['Quinta da Marinha'],houses,675000,125.0,1,0,0
2963,1600672,['QUINTA'],['QUINTA DA MARINHA'],houses,1500000,150.0,1,0,0
2964,1604603,"['Duplex', 'Quinta']",['Quinta da Marinha'],apartment,1100000,229.0,0,0,1
2965,1604674,['Quinta'],['Quinta da Marinha'],houses,0,135.0,None,None,None
2966,1604758,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1500000,110.0,0,0,1
2967,1604880,['Apartment'],['Nagüeles'],apartment,1050000,202.0,0,0,1
2968,1605019,['Apartment'],['Nagüeles'],apartment,1050000,202.0,0,0,1
2969,1605886,['Apartment'],['Nagüeles'],apartment,295000,202.0,0,0,1
2970,1605991,['Villa'],['Nagüeles'],houses,1250000,190.0,1,0,0
2971,1606002,['Apartment'],['Nagüeles'],apartment,350000,125.0,0,0,1
2972,1606104,['Apartment'],['Nagüeles'],apartment,245000,75.0,0,0,1
2973,1606152,['Penthouse'],['Nagüeles'],apartment,495000,156.0,0,0,1
2974,1606209,['Villa'],['Nagüeles'],houses,5500000,640.0,1,0,0
2975,1606222,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
2976,1606282,[],['Nagüeles'],[],499000,0.0,None,None,None
2977,1606312,[],['Nagüeles'],[],375000,0.0,None,None,None
2978,1606335,['Penthouse'],['Nagüeles'],apartment,400000,207.0,0,0,1
2979,1606474,['Apartment'],['Nagüeles'],apartment,260000,173.0,0,0,1
2980,1606486,['Penthouse'],['Nagüeles'],apartment,470000,159.0,0,0,1
2981,1606487,['Villa'],['Nagüeles'],houses,1350000,449.0,1,0,0
2982,1606522,[],['Nagüeles'],[],445000,0.0,None,None,None
2983,1606557,['Penthouse'],['Nagüeles'],apartment,385000,150.0,0,0,1
2984,1606616,['Penthouse'],['Nagüeles'],apartment,299000,142.0,0,0,1
2985,1606666,[],['Nagüeles'],[],445000,0.0,None,None,None
2986,1606713,['Apartment'],['Nagüeles'],apartment,245000,130.0,0,0,1
2987,1606815,['Apartment'],['Nagüeles'],apartment,220000,85.0,0,0,1
2988,1606861,['Apartment'],['Nagüeles'],apartment,455000,179.0,0,0,1
2989,1606954,[],['Nagüeles'],[],495000,0.0,None,None,None
2990,1606962,['Apartment'],['Nagüeles'],apartment,235000,112.0,0,0,1
2991,1606969,['Villa'],['Golden Mile'],houses,18000000,2200.0,1,0,0
2992,1607018,['Villa'],['Nagüeles'],houses,1690000,267.0,1,0,0
2993,1607043,['Villa'],['Nagüeles'],houses,1390000,450.0,1,0,0
2994,1607079,[],['Nagüeles'],[],315000,0.0,None,None,None
2995,1607107,['House'],['Nagüeles'],houses,500000,340.0,1,0,0
2996,1607179,['Apartment'],['Nagüeles'],apartment,232000,54.0,0,0,1
2997,1607183,[],['Nagüeles'],[],495000,0.0,None,None,None
2998,1607204,[],['Nagüeles'],[],550000,0.0,None,None,None
2999,1607251,[],['Nagüeles'],[],395000,0.0,None,None,None
3000,1607313,['Villa'],['Nagüeles'],houses,1595000,400.0,1,0,0
3001,1607396,[],['Nagüeles'],[],385000,0.0,None,None,None
3002,1607410,['Villa'],['Nagüeles'],houses,2350000,367.0,1,0,0
3003,1607552,['Apartment'],['Nagüeles'],apartment,690000,172.0,0,0,1
3004,1607654,['Apartment'],['Nagüeles'],apartment,370000,168.0,0,0,1
3005,1607677,['House'],['Nagüeles'],houses,695000,310.0,1,0,0
3006,1607798,[],['Nagüeles'],[],420000,0.0,None,None,None
3007,1607863,['Villa'],['Nagüeles'],houses,1990000,360.0,1,0,0
3008,1607914,['Villa'],['Nagüeles'],houses,1850000,450.0,1,0,0
3009,1607977,"['MORADIA', 'QUINTA']",['QUINTA DA MARINHA'],houses,2950000,500.0,1,0,0
3010,1607999,[],['Nagüeles'],[],450000,0.0,None,None,None
3011,1608065,[],['Nagüeles'],[],450000,0.0,None,None,None
3012,1608110,['Villa'],['Nagüeles'],houses,1100000,620.0,1,0,0
3013,1608220,['Villa'],['Nagüeles'],houses,790000,590.0,1,0,0
3014,1608345,[],['Nagüeles'],[],650000,0.0,None,None,None
3015,1608381,['Penthouse'],['Nagüeles'],apartment,525000,127.0,0,0,1
3016,1608435,[],['Nagüeles'],[],398000,0.0,None,None,None
3017,1608486,[],['Nagüeles'],[],495000,0.0,None,None,None
3018,1608497,[],['Nagüeles'],[],395000,0.0,None,None,None
3019,1608689,['Villa'],['Nagüeles'],houses,2950000,470.0,1,0,0
3020,1608842,['Penthouse'],['Nagüeles'],apartment,385000,130.0,0,0,1
3021,1608955,['Villa'],['Nagüeles'],houses,2500000,400.0,1,0,0
3022,1609135,['Apartment'],['Nagüeles'],apartment,260000,132.0,0,0,1
3023,1609174,['Villa'],['Nagüeles'],houses,2850000,1020.0,1,0,0
3024,1609206,[],['Nagüeles'],[],375000,0.0,None,None,None
3025,1609230,['Apartment'],['Nagüeles'],apartment,280000,85.0,0,0,1
3026,1609237,[],['Nagüeles'],[],258000,0.0,None,None,None
3027,1609271,['Villa'],['Nagüeles'],houses,2671000,844.0,1,0,0
3028,1609351,['Apartment'],['Nagüeles'],apartment,370000,150.0,0,0,1
3029,1609377,['Villa'],['Nagüeles'],houses,2300000,470.0,1,0,0
3030,1609456,['Villa'],['Nagüeles'],houses,1250000,300.0,1,0,0
3031,1609539,['Apartment'],['Nagüeles'],apartment,265000,114.0,0,0,1
3032,1609684,['Plot'],['Nagüeles'],plots,5500000,5401.0,0,1,0
3033,1610172,['Villa'],['Nagüeles'],houses,1320000,330.0,1,0,0
3034,1610617,[],['Nagüeles'],[],510000,0.0,None,None,None
3035,1610758,[],['Nagüeles'],[],315000,0.0,None,None,None
3036,1610950,['Apartment'],['Nagüeles'],apartment,1050000,202.0,0,0,1
3037,1610963,['Apartment'],['Nagüeles'],apartment,665000,127.0,0,0,1
3038,1611023,[],['Nagüeles'],[],430000,0.0,None,None,None
3039,1611031,[],['Nagüeles'],[],490000,0.0,None,None,None
3040,1611090,['Apartment'],['Nagüeles'],apartment,545000,100.0,0,0,1
3041,1611129,['Penthouse'],['Nagüeles'],apartment,380000,110.0,0,0,1
3042,1611149,[],['Nagüeles'],[],470000,0.0,None,None,None
3043,1611220,['Apartment'],['Nagüeles'],apartment,275000,120.0,0,0,1
3044,1611348,['Villa'],['Nagüeles'],houses,4500000,672.0,1,0,0
3045,1611567,['Penthouse'],['Nagüeles'],apartment,445000,152.0,0,0,1
3046,1611595,['Apartment'],['Nagüeles'],apartment,210000,120.0,0,0,1
3047,1611596,[],['Nagüeles'],[],318000,0.0,None,None,None
3048,1611614,['Penthouse'],['Nagüeles'],apartment,1800000,450.0,0,0,1
3049,1611650,['Penthouse'],['Nagüeles'],apartment,1150000,161.0,0,0,1
3050,1611676,['Penthouse'],['Nagüeles'],apartment,1350000,202.0,0,0,1
3051,1611685,['Villa'],['Nagüeles'],houses,1125000,590.0,1,0,0
3052,1611739,['Villa'],['Nagüeles'],houses,850000,300.0,1,0,0
3053,1611859,['Villa'],['Nagüeles'],houses,1350000,450.0,1,0,0
3054,1611907,['Penthouse'],['Nagüeles'],apartment,300000,166.0,0,0,1
3055,1612060,['Villa'],['Nagüeles'],houses,6900000,1050.0,1,0,0
3056,1612129,[],['Nagüeles'],[],465000,0.0,None,None,None
3057,1612245,['Quinta'],['Quinta da Marinha'],houses,1690000,252.0,1,0,0
3058,1612254,['Penthouse'],['Nagüeles'],apartment,395000,100.0,0,0,1
3059,1612492,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1500000,290.0,1,0,0
3060,1612509,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1600000,258.0,1,0,0
3061,1612511,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2700000,527.0,1,0,0
3062,1612542,[],['Nagüeles'],[],415000,0.0,None,None,None
3063,1612683,[],['Nagüeles'],[],565000,0.0,None,None,None
3064,1612697,['Villa'],['Nagüeles'],houses,1295000,350.0,1,0,0
3065,1612953,[],['Nagüeles'],[],469000,0.0,None,None,None
3066,1612973,['Villa'],['Nagüeles'],houses,3700000,600.0,1,0,0
3067,1613104,['Villa'],['Nagüeles'],houses,1400000,320.0,1,0,0
3068,1613138,[],['Nagüeles'],[],495000,0.0,None,None,None
3069,1613156,[],['Nagüeles'],[],590000,0.0,None,None,None
3070,1613169,['Villa'],['Nagüeles'],houses,1495000,600.0,1,0,0
3071,1613181,['Penthouse'],['Nagüeles'],apartment,520000,354.0,0,0,1
3072,1613198,['Apartment'],['Nagüeles'],apartment,220000,62.0,0,0,1
3073,1613219,['Apartment'],['Nagüeles'],apartment,695000,163.0,0,0,1
3074,1613232,['Apartment'],['Nagüeles'],apartment,259000,90.0,0,0,1
3075,1613284,['Apartment'],['Nagüeles'],apartment,269000,112.0,0,0,1
3076,1613293,['Villa'],['Nagüeles'],houses,1100000,200.0,1,0,0
3077,1613311,['Penthouse'],['Nagüeles'],apartment,400000,216.0,0,0,1
3078,1613317,['Apartment'],['Nagüeles'],apartment,350000,94.0,0,0,1
3079,1613421,['Villa'],['Nagüeles'],houses,1900000,509.0,1,0,0
3080,1613494,[],['Nagüeles'],[],504000,0.0,None,None,None
3081,1613806,[],['Nagüeles'],[],680000,0.0,None,None,None
3082,1613880,[],['Nagüeles'],[],550000,0.0,None,None,None
3083,1613958,['Villa'],['Nagüeles'],houses,1100000,432.0,1,0,0
3084,1614117,['Apartment'],['Nagüeles'],apartment,275000,97.0,0,0,1
3085,1614279,[],['Nagüeles'],[],395000,0.0,None,None,None
3086,1614301,['Apartment'],['Nagüeles'],apartment,860000,173.0,0,0,1
3087,1614346,['Penthouse'],['Nagüeles'],apartment,1550000,253.0,0,0,1
3088,1614347,['Villa'],['Nagüeles'],houses,1950000,275.0,1,0,0
3089,1615955,['quinta'],['quinta da marinha'],houses,2000000,250.0,1,0,0
3090,1616910,['Penthouse'],['Golden Mile'],apartment,519000,140.0,0,0,1
3091,1618087,['Quinta'],['Quinta da Marinha'],houses,1690000,252.0,1,0,0
3092,1618140,['Quinta'],['Quinta da Marinha'],houses,1900000,210.0,1,0,0
3093,1618214,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2950000,500.0,1,0,0
3094,1618220,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1500000,290.0,1,0,0
3095,1618228,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1600000,258.0,1,0,0
3096,1618229,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2700000,527.0,1,0,0
3097,1619183,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,4900000,350.0,0,0,1
3098,1627279,['Moradia'],['Alenquer'],houses,158000,176.0,1,0,0
3099,1627548,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2950000,525.0,1,0,0
3100,1627581,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2000000,290.0,1,0,0
3101,1627636,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1980000,215.0,1,0,0
3102,1628791,['House'],"['Golden Mile', 'Nagüeles']",houses,0,200.0,None,None,None
3103,1629401,['Penthouse'],['Golden Mile'],apartment,975000,18481.0,1,0,0
3104,1630750,"['Duplex', 'Quinta']",['Quinta da Marinha'],apartment,1245000,193.0,0,0,1
3105,1631021,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,650000,119.0,1,0,0
3106,1631046,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,2000000,290.0,1,0,0
3107,1631078,"['Moradia', 'Quinta']",['Quinta da Marinha'],houses,1980000,215.0,1,0,0
3108,1636417,['penthouse'],['Golden Mile'],apartment,1100000,180.0,0,0,1
3109,1636418,['penthouse'],['Golden Mile'],apartment,895000,163.0,0,0,1
3110,1636426,['Apartment'],['Golden Mile'],apartment,825000,186.0,0,0,1
3111,1636544,['Quinta'],['Quinta da Marinha'],houses,3600000,643.0,1,0,0
3112,1637921,['Moradia'],['Alenquer'],houses,0,291.0,None,None,None
3113,1639178,"['duplex', 'Quinta']",['Quinta da Marinha'],apartment,1245000,154.0,0,1,0
3114,1639220,"['Duplex', 'Quinta']",['Quinta da Marinha'],apartment,1245000,193.0,0,0,1
3115,1639897,[],['Nagüeles'],[],495000,0.0,None,None,None
3116,1639917,['Apartment'],['Nagüeles'],apartment,477000,210.0,0,0,1
3117,1640329,[],['Nagüeles'],[],495000,0.0,None,None,None
3118,1640341,['Apartment'],['Nagüeles'],apartment,477000,210.0,0,0,1
3119,1641927,['villa'],[],houses,2671000,844.0,1,0,0
3120,1641995,['penthouse'],['Golden Mile'],apartment,1100000,180.0,0,0,1
3121,1643539,['Apartment'],['Nagüeles'],apartment,477000,210.0,0,0,1
3122,1643542,[],['Nagüeles'],[],495000,0.0,None,None,None
3123,1644223,['Villa'],['Nagüeles'],houses,4400000,552.0,1,0,0
3124,1644233,['Apartment'],['Nagüeles'],apartment,280000,173.0,0,0,1
